open,high,low,close,adjusted_close,volume,dividend_amount,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,shortTermInvestments,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,shortTermDebt,totalNonCurrentLiabilities,longTermDebt,shortLongTermDebtTotal,totalShareholderEquity,retainedEarnings,commonStockSharesOutstanding,operatingCashflow,depreciationDepletionAndAmortization,capitalExpenditures,cashflowFromInvestment,cashflowFromFinancing,dividendPayout,proceedsFromRepurchaseOfEquity,changeInCashAndCashEquivalents,netIncome,grossProfit,totalRevenue,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,interestExpense,depreciationAndAmortization,incomeBeforeTax,netIncomeFromContinuingOperations,ebit,ebitda,reportedEPS,estimatedEPS,surprisePercentage,shares_outstanding_diluted,shares_outstanding_basic,monthly_return,monthly_volatility,price_range_pct,volume_change,profit_margin,operating_margin,gross_margin,current_ratio,debt_to_equity,free_cash_flow,fcf_margin,ebitda_margin,interest_coverage
12.5,14.001,12.49,13.69,10.977,1358023700,0.0,19346000000.0,6266000000.0,2837000000.0,2837000000.0,,2205000000.0,13080000000.0,1366000000.0,10635000000.0,10635000000.0,7366000000.0,566000000.0,7231000000.0,5563000000.0,240000000.0,907000000.0,1668000000.0,156000000.0,1063000000.0,12115000000.0,5063000000.0,5238000000.0,298000000.0,187000000.0,34000000.0,-571000000.0,-608000000.0,,-74000000.0,,797000000.0,2535000000.0,3292000000.0,1116000000.0,825000000.0,468000000.0,1419000000.0,16000000.0,167000000.0,1122000000.0,0.0,1126000000.0,1293000000.0,0.19,0.19,0.0,,,0.10225230200729007,0.057806351393139936,0.11037253469685897,0.4804974035603051,0.24210206561360875,0.33900364520048604,0.770048602673147,1.126370663311163,0.5968633924886504,264000000.0,0.08019441069258809,0.3927703523693803,70.375
13.76,15.21,13.62,14.59,11.6987,883991800,0.0,28464000000.0,11199000000.0,6921000000.0,6921000000.0,,2465000000.0,17265000000.0,1375000000.0,14778000000.0,14778000000.0,10075000000.0,843000000.0,13421000000.0,5866000000.0,233000000.0,341000000.0,7555000000.0,5741000000.0,6082000000.0,15043000000.0,5828000000.0,5304000000.0,1106000000.0,212000000.0,75000000.0,-2126000000.0,5065000000.0,,,,765000000.0,2680000000.0,3470000000.0,1052000000.0,146000000.0,467000000.0,1628000000.0,49000000.0,232000000.0,1078000000.0,0.0,1163000000.0,1395000000.0,0.19,0.18,5.5556,,,0.06574656099116338,0.05831824419609517,0.10897875257025372,-0.3490601084502428,0.22046109510086456,0.3031700288184438,0.7723342939481268,1.9091374019774974,0.8921757628132686,1031000000.0,0.29711815561959654,0.4020172910662824,23.73469387755102
14.61,14.96,13.28,14.22,11.402,721825700,0.0,28464000000.0,11199000000.0,6921000000.0,6921000000.0,,2465000000.0,17265000000.0,1375000000.0,14778000000.0,14778000000.0,10075000000.0,843000000.0,13421000000.0,5866000000.0,233000000.0,341000000.0,7555000000.0,5741000000.0,6082000000.0,15043000000.0,5828000000.0,5304000000.0,1106000000.0,212000000.0,75000000.0,-2126000000.0,5065000000.0,,,,765000000.0,2680000000.0,3470000000.0,1052000000.0,146000000.0,467000000.0,1628000000.0,49000000.0,232000000.0,1078000000.0,0.0,1163000000.0,1395000000.0,0.19,0.18,5.5556,,,-0.025361792335900635,0.06572513249401898,0.11814345991561191,-0.18344751614211807,0.22046109510086456,0.3031700288184438,0.7723342939481268,1.9091374019774974,0.8921757628132686,1031000000.0,0.29711815561959654,0.4020172910662824,23.73469387755102
14.14,15.07,13.07,14.49,11.6185,933795200,0.0,28464000000.0,11199000000.0,6921000000.0,6921000000.0,,2465000000.0,17265000000.0,1375000000.0,14778000000.0,14778000000.0,10075000000.0,843000000.0,13421000000.0,5866000000.0,233000000.0,341000000.0,7555000000.0,5741000000.0,6082000000.0,15043000000.0,5828000000.0,5304000000.0,1106000000.0,212000000.0,75000000.0,-2126000000.0,5065000000.0,,,,765000000.0,2680000000.0,3470000000.0,1052000000.0,146000000.0,467000000.0,1628000000.0,49000000.0,232000000.0,1078000000.0,0.0,1163000000.0,1395000000.0,0.19,0.18,5.5556,,,0.01898789686019997,0.04555948428350162,0.13802622498274672,0.2936574577491491,0.22046109510086456,0.3031700288184438,0.7723342939481268,1.9091374019774974,0.8921757628132686,1031000000.0,0.29711815561959654,0.4020172910662824,23.73469387755102
14.61,15.29,13.77,14.97,12.0034,792306800,0.0,29029000000.0,11974000000.0,6659000000.0,6659000000.0,,3420000000.0,17055000000.0,1391000000.0,4528000000.0,4528000000.0,9809000000.0,946000000.0,14017000000.0,6930000000.0,268000000.0,159000000.0,7087000000.0,5735000000.0,5894000000.0,15012000000.0,5538000000.0,5217000000.0,1679000000.0,264000000.0,75000000.0,-407000000.0,-1633000000.0,,-1743000000.0,,1300000000.0,3887000000.0,4851000000.0,1857000000.0,409000000.0,537000000.0,2030000000.0,120000000.0,264000000.0,1879000000.0,0.0,1919000000.0,2183000000.0,0.29,0.28,3.5714,,,0.03312820071437783,0.03051754252857557,0.10153640614562455,-0.15151973366322724,0.26798598227169657,0.38280766852195425,0.8012780869923727,1.7278499278499277,0.9337196909139355,1604000000.0,0.33065347351061636,0.4500103071531643,15.991666666666667
14.9,15.95,14.49,15.66,12.5566,814052130,0.0,29029000000.0,11974000000.0,6659000000.0,6659000000.0,,3420000000.0,17055000000.0,1391000000.0,4528000000.0,4528000000.0,9809000000.0,946000000.0,14017000000.0,6930000000.0,268000000.0,159000000.0,7087000000.0,5735000000.0,5894000000.0,15012000000.0,5538000000.0,5217000000.0,1679000000.0,264000000.0,75000000.0,-407000000.0,-1633000000.0,,-1743000000.0,,1300000000.0,3887000000.0,4851000000.0,1857000000.0,409000000.0,537000000.0,2030000000.0,120000000.0,264000000.0,1879000000.0,0.0,1919000000.0,2183000000.0,0.29,0.28,3.5714,,,0.046086942033090716,0.013553815077533457,0.09323116219667937,0.027445593045522187,0.26798598227169657,0.38280766852195425,0.8012780869923727,1.7278499278499277,0.9337196909139355,1604000000.0,0.33065347351061636,0.4500103071531643,15.991666666666667
15.8,18.29,15.45,17.74,14.2244,1171609300,0.0,29029000000.0,11974000000.0,6659000000.0,6659000000.0,,3420000000.0,17055000000.0,1391000000.0,4528000000.0,4528000000.0,9809000000.0,946000000.0,14017000000.0,6930000000.0,268000000.0,159000000.0,7087000000.0,5735000000.0,5894000000.0,15012000000.0,5538000000.0,5217000000.0,1679000000.0,264000000.0,75000000.0,-407000000.0,-1633000000.0,,-1743000000.0,,1300000000.0,3887000000.0,4851000000.0,1857000000.0,409000000.0,537000000.0,2030000000.0,120000000.0,264000000.0,1879000000.0,0.0,1919000000.0,2183000000.0,0.29,0.28,3.5714,,,0.132822579360655,0.054206347864512165,0.1600901916572717,0.43923129345537126,0.26798598227169657,0.38280766852195425,0.8012780869923727,1.7278499278499277,0.9337196909139355,1604000000.0,0.33065347351061636,0.4500103071531643,15.991666666666667
17.91,19.25,17.52,18.47,14.8097,780481300,0.0,28848000000.0,11691000000.0,5446000000.0,5446000000.0,,2347000000.0,17157000000.0,1437000000.0,4640000000.0,4640000000.0,10529000000.0,2852000000.0,13626000000.0,6698000000.0,223000000.0,166000000.0,6928000000.0,5737000000.0,5903000000.0,14899000000.0,5295000000.0,5307000000.0,1623000000.0,257000000.0,49000000.0,-2062000000.0,-776000000.0,,-936000000.0,,670000000.0,2611000000.0,3591000000.0,943000000.0,157000000.0,506000000.0,1668000000.0,83000000.0,257000000.0,962000000.0,0.0,1000000000.0,1257000000.0,0.18,0.16,12.5,,,0.04114760552290431,0.051561886207953295,0.09366540335679484,-0.3338382513692918,0.18657755499860762,0.2626009468114731,0.7270955165692008,1.7454464019110183,0.9145580240284583,1574000000.0,0.43831801726538566,0.35004177109440265,12.048192771084338
18.56,19.75,17.67,19.05,15.2748,618254400,0.0,28848000000.0,11691000000.0,5446000000.0,5446000000.0,,2347000000.0,17157000000.0,1437000000.0,4640000000.0,4640000000.0,10529000000.0,2852000000.0,13626000000.0,6698000000.0,223000000.0,166000000.0,6928000000.0,5737000000.0,5903000000.0,14899000000.0,5295000000.0,5307000000.0,1623000000.0,257000000.0,49000000.0,-2062000000.0,-776000000.0,,-936000000.0,,670000000.0,2611000000.0,3591000000.0,943000000.0,157000000.0,506000000.0,1668000000.0,83000000.0,257000000.0,962000000.0,0.0,1000000000.0,1257000000.0,0.18,0.16,12.5,,,0.031405092608222995,0.05595343898460633,0.10918635170603665,-0.20785494796608195,0.18657755499860762,0.2626009468114731,0.7270955165692008,1.7454464019110183,0.9145580240284583,1574000000.0,0.43831801726538566,0.35004177109440265,12.048192771084338
19.11,19.34,16.93,17.14,13.7433,919387900,0.0,28848000000.0,11691000000.0,5446000000.0,5446000000.0,,2347000000.0,17157000000.0,1437000000.0,4640000000.0,4640000000.0,10529000000.0,2852000000.0,13626000000.0,6698000000.0,223000000.0,166000000.0,6928000000.0,5737000000.0,5903000000.0,14899000000.0,5295000000.0,5307000000.0,1623000000.0,257000000.0,49000000.0,-2062000000.0,-776000000.0,,-936000000.0,,670000000.0,2611000000.0,3591000000.0,943000000.0,157000000.0,506000000.0,1668000000.0,83000000.0,257000000.0,962000000.0,0.0,1000000000.0,1257000000.0,0.18,0.16,12.5,,,-0.10026317856862288,0.07898149577588029,0.14060676779463244,0.4870705327774456,0.18657755499860762,0.2626009468114731,0.7270955165692008,1.7454464019110183,0.9145580240284583,1574000000.0,0.43831801726538566,0.35004177109440265,12.048192771084338
17.22,17.98,16.77,17.16,13.7594,782445000,0.0,28927000000.0,11662000000.0,4684000000.0,4684000000.0,,2836000000.0,17265000000.0,1446000000.0,4559000000.0,4559000000.0,10682000000.0,3141000000.0,12998000000.0,6096000000.0,284000000.0,168000000.0,6902000000.0,5735000000.0,5903000000.0,15514000000.0,5367000000.0,5287000000.0,243000000.0,268000000.0,57000000.0,-579000000.0,-472000000.0,,-1000000000.0,,967000000.0,3138000000.0,4163000000.0,1357000000.0,170000000.0,519000000.0,1781000000.0,82000000.0,268000000.0,1354000000.0,0.0,1332000000.0,1600000000.0,0.22,0.22,0.0,,,0.001171479921125096,0.0689681024263444,0.07051282051282057,-0.1489500786338389,0.23228441028104732,0.3259668508287293,0.7537833293298102,1.9130577427821522,0.8378239009926518,186000000.0,0.044679317799663706,0.3843382176315157,16.24390243902439
17.22,17.44,16.0,16.43,13.174,723301100,0.0,28927000000.0,11662000000.0,4684000000.0,4684000000.0,,2836000000.0,17265000000.0,1446000000.0,4559000000.0,4559000000.0,10682000000.0,3141000000.0,12998000000.0,6096000000.0,284000000.0,168000000.0,6902000000.0,5735000000.0,5903000000.0,15514000000.0,5367000000.0,5287000000.0,243000000.0,268000000.0,57000000.0,-579000000.0,-472000000.0,,-1000000000.0,,967000000.0,3138000000.0,4163000000.0,1357000000.0,170000000.0,519000000.0,1781000000.0,82000000.0,268000000.0,1354000000.0,0.0,1332000000.0,1600000000.0,0.22,0.22,0.0,,,-0.042545459831097254,0.050878115499192585,0.08764455264759594,-0.075588571720696,0.23228441028104732,0.3259668508287293,0.7537833293298102,1.9130577427821522,0.8378239009926518,186000000.0,0.044679317799663706,0.3843382176315157,16.24390243902439
16.11,18.59,15.97,18.13,14.5371,871563700,0.0,28927000000.0,11662000000.0,4684000000.0,4684000000.0,,2836000000.0,17265000000.0,1446000000.0,4559000000.0,4559000000.0,10682000000.0,3141000000.0,12998000000.0,6096000000.0,284000000.0,168000000.0,6902000000.0,5735000000.0,5903000000.0,15514000000.0,5367000000.0,5287000000.0,243000000.0,268000000.0,57000000.0,-579000000.0,-472000000.0,,-1000000000.0,,967000000.0,3138000000.0,4163000000.0,1357000000.0,170000000.0,519000000.0,1781000000.0,82000000.0,268000000.0,1354000000.0,0.0,1332000000.0,1600000000.0,0.22,0.22,0.0,,,0.10346895400030376,0.07494014619548833,0.14451185879757306,0.20498047078872128,0.23228441028104732,0.3259668508287293,0.7537833293298102,1.9130577427821522,0.8378239009926518,186000000.0,0.044679317799663706,0.3843382176315157,16.24390243902439
18.08,19.29,17.9899,18.8,15.0743,520154200,0.0,29369000000.0,10664000000.0,5250000000.0,5250000000.0,,3148000000.0,18705000000.0,1465000000.0,4731000000.0,4731000000.0,11917000000.0,1195000000.0,13312000000.0,6330000000.0,273000000.0,3000000.0,6982000000.0,5736000000.0,5739000000.0,15791000000.0,5511000000.0,5257000000.0,1439000000.0,282000000.0,77000000.0,137000000.0,-1018000000.0,,-997000000.0,,1033000000.0,3384000000.0,4414000000.0,1394000000.0,175000000.0,570000000.0,1990000000.0,82000000.0,282000000.0,1406000000.0,0.0,1450000000.0,1732000000.0,0.25,0.22,13.6364,,,0.036953725295966855,0.07310335734650492,0.06915425531914896,-0.40319428172605165,0.2340280924331672,0.3158133212505664,0.7666515632079747,1.6846761453396524,0.8430118421885885,1362000000.0,0.30856366107838695,0.3923878568192116,17.682926829268293
18.75,19.6,18.48,19.38,15.5394,539011500,0.0,29369000000.0,10664000000.0,5250000000.0,5250000000.0,,3148000000.0,18705000000.0,1465000000.0,4731000000.0,4731000000.0,11917000000.0,1195000000.0,13312000000.0,6330000000.0,273000000.0,3000000.0,6982000000.0,5736000000.0,5739000000.0,15791000000.0,5511000000.0,5257000000.0,1439000000.0,282000000.0,77000000.0,137000000.0,-1018000000.0,,-997000000.0,,1033000000.0,3384000000.0,4414000000.0,1394000000.0,175000000.0,570000000.0,1990000000.0,82000000.0,282000000.0,1406000000.0,0.0,1450000000.0,1732000000.0,0.25,0.22,13.6364,,,0.030853837325779843,0.04027910842379181,0.05779153766769871,0.036253287967298986,0.2340280924331672,0.3158133212505664,0.7666515632079747,1.6846761453396524,0.8430118421885885,1362000000.0,0.30856366107838695,0.3923878568192116,17.682926829268293
19.38,20.06,18.72,19.71,15.804,746227000,0.0,29369000000.0,10664000000.0,5250000000.0,5250000000.0,,3148000000.0,18705000000.0,1465000000.0,4731000000.0,4731000000.0,11917000000.0,1195000000.0,13312000000.0,6330000000.0,273000000.0,3000000.0,6982000000.0,5736000000.0,5739000000.0,15791000000.0,5511000000.0,5257000000.0,1439000000.0,282000000.0,77000000.0,137000000.0,-1018000000.0,,-997000000.0,,1033000000.0,3384000000.0,4414000000.0,1394000000.0,175000000.0,570000000.0,1990000000.0,82000000.0,282000000.0,1406000000.0,0.0,1450000000.0,1732000000.0,0.25,0.22,13.6364,,,0.01702768446658176,0.010209621599817377,0.06798579401319127,0.3844361391176254,0.2340280924331672,0.3158133212505664,0.7666515632079747,1.6846761453396524,0.8430118421885885,1362000000.0,0.30856366107838695,0.3923878568192116,17.682926829268293
19.88,20.98,19.11,19.12,15.3309,629004000,0.0,34572000000.0,12883000000.0,6218000000.0,6218000000.0,,4589000000.0,21689000000.0,1603000000.0,5964000000.0,5964000000.0,13479000000.0,802000000.0,17653000000.0,9387000000.0,315000000.0,1358000000.0,8266000000.0,6235000000.0,7593000000.0,16919000000.0,6223000000.0,5110000000.0,2215000000.0,320000000.0,136000000.0,-2467000000.0,1127000000.0,,-1004000000.0,,1604000000.0,4670000000.0,5829000000.0,2281000000.0,190000000.0,599000000.0,2389000000.0,96000000.0,320000000.0,2264000000.0,0.0,2352000000.0,2672000000.0,0.37,0.35,5.7143,,,-0.029935459377372853,0.03186439490574997,0.09780334728033477,-0.15708758862919725,0.2751758449133642,0.3913192657402642,0.8011665808886601,1.3724299563225737,1.0433831786748626,2079000000.0,0.3566649511065363,0.4583976668382227,24.5
18.94,20.48,18.81,20.28,16.2611,687783700,0.0,34572000000.0,12883000000.0,6218000000.0,6218000000.0,,4589000000.0,21689000000.0,1603000000.0,5964000000.0,5964000000.0,13479000000.0,802000000.0,17653000000.0,9387000000.0,315000000.0,1358000000.0,8266000000.0,6235000000.0,7593000000.0,16919000000.0,6223000000.0,5110000000.0,2215000000.0,320000000.0,136000000.0,-2467000000.0,1127000000.0,,-1004000000.0,,1604000000.0,4670000000.0,5829000000.0,2281000000.0,190000000.0,599000000.0,2389000000.0,96000000.0,320000000.0,2264000000.0,0.0,2352000000.0,2672000000.0,0.37,0.35,5.7143,,,0.0606748462255966,0.04531526433552088,0.0823471400394478,0.09344884929189634,0.2751758449133642,0.3913192657402642,0.8011665808886601,1.3724299563225737,1.0433831786748626,2079000000.0,0.3566649511065363,0.4583976668382227,24.5
20.24,22.17,19.88,21.65,17.3596,652920500,0.0,34572000000.0,12883000000.0,6218000000.0,6218000000.0,,4589000000.0,21689000000.0,1603000000.0,5964000000.0,5964000000.0,13479000000.0,802000000.0,17653000000.0,9387000000.0,315000000.0,1358000000.0,8266000000.0,6235000000.0,7593000000.0,16919000000.0,6223000000.0,5110000000.0,2215000000.0,320000000.0,136000000.0,-2467000000.0,1127000000.0,,-1004000000.0,,1604000000.0,4670000000.0,5829000000.0,2281000000.0,190000000.0,599000000.0,2389000000.0,96000000.0,320000000.0,2264000000.0,0.0,2352000000.0,2672000000.0,0.37,0.35,5.7143,,,0.0675538555202293,0.054408508479132,0.10577367205542738,-0.050689191965439084,0.2751758449133642,0.3913192657402642,0.8011665808886601,1.3724299563225737,1.0433831786748626,2079000000.0,0.3566649511065363,0.4583976668382227,24.5
21.64,23.0,20.51,22.17,17.7765,710006400,0.0,34315000000.0,12173000000.0,6455000000.0,6455000000.0,,3019000000.0,22142000000.0,1633000000.0,5935000000.0,5935000000.0,13544000000.0,1288000000.0,16530000000.0,6797000000.0,298000000.0,2000000.0,9733000000.0,6236000000.0,6238000000.0,17785000000.0,6619000000.0,5217000000.0,2701000000.0,352000000.0,87000000.0,-968000000.0,-1520000000.0,,-530000000.0,,840000000.0,3370000000.0,4529000000.0,1217000000.0,195000000.0,652000000.0,2153000000.0,94000000.0,352000000.0,1200000000.0,0.0,1264000000.0,1616000000.0,0.22,0.21,4.7619,,,0.024015530311758182,0.023405170276759035,0.11231393775372117,0.08743162452396569,0.18547140649149924,0.26871274011923163,0.7440936189004195,1.7909371781668384,0.9294349170649424,2614000000.0,0.5771693530580703,0.3568116582026937,13.446808510638299
22.0,22.89,19.06,20.18,16.1809,852017700,0.0,34315000000.0,12173000000.0,6455000000.0,6455000000.0,,3019000000.0,22142000000.0,1633000000.0,5935000000.0,5935000000.0,13544000000.0,1288000000.0,16530000000.0,6797000000.0,298000000.0,2000000.0,9733000000.0,6236000000.0,6238000000.0,17785000000.0,6619000000.0,5217000000.0,2701000000.0,352000000.0,87000000.0,-968000000.0,-1520000000.0,,-530000000.0,,840000000.0,3370000000.0,4529000000.0,1217000000.0,195000000.0,652000000.0,2153000000.0,94000000.0,352000000.0,1200000000.0,0.0,1264000000.0,1616000000.0,0.22,0.21,4.7619,,,-0.08975895142463353,0.08122759966622028,0.18979187314172458,0.2000141125488446,0.18547140649149924,0.26871274011923163,0.7440936189004195,1.7909371781668384,0.9294349170649424,2614000000.0,0.5771693530580703,0.3568116582026937,13.446808510638299
20.23,23.31,19.68,22.58,18.1053,729527300,0.0,34315000000.0,12173000000.0,6455000000.0,6455000000.0,,3019000000.0,22142000000.0,1633000000.0,5935000000.0,5935000000.0,13544000000.0,1288000000.0,16530000000.0,6797000000.0,298000000.0,2000000.0,9733000000.0,6236000000.0,6238000000.0,17785000000.0,6619000000.0,5217000000.0,2701000000.0,352000000.0,87000000.0,-968000000.0,-1520000000.0,,-530000000.0,,840000000.0,3370000000.0,4529000000.0,1217000000.0,195000000.0,652000000.0,2153000000.0,94000000.0,352000000.0,1200000000.0,0.0,1264000000.0,1616000000.0,0.22,0.21,4.7619,,,0.11893034380040657,0.10448658323399952,0.1607617360496014,-0.14376508844827984,0.18547140649149924,0.26871274011923163,0.7440936189004195,1.7909371781668384,0.9294349170649424,2614000000.0,0.5771693530580703,0.3568116582026937,13.446808510638299
22.55,23.11,19.52,20.55,16.4775,988055500,0.0,35653000000.0,13558000000.0,6733000000.0,6733000000.0,,3637000000.0,22095000000.0,1655000000.0,5683000000.0,5683000000.0,13663000000.0,1699000000.0,16358000000.0,6549000000.0,346000000.0,2000000.0,9809000000.0,6236000000.0,6238000000.0,19295000000.0,7478000000.0,5232000000.0,602000000.0,360000000.0,69000000.0,-519000000.0,-24000000.0,,-493000000.0,,1304000000.0,4075000000.0,5313000000.0,1782000000.0,206000000.0,674000000.0,2293000000.0,89000000.0,360000000.0,1815000000.0,0.0,1810000000.0,2170000000.0,0.31,0.27,14.8148,,,-0.0899073751884808,0.120529689871845,0.1746958637469586,0.3543776908691423,0.24543572369659325,0.33540372670807456,0.766986636551854,2.0702397312566805,0.8477844001036537,533000000.0,0.10031996988518728,0.40843214756258234,20.337078651685392
20.78,20.78,18.18,18.8,15.0743,864104900,0.0,35653000000.0,13558000000.0,6733000000.0,6733000000.0,,3637000000.0,22095000000.0,1655000000.0,5683000000.0,5683000000.0,13663000000.0,1699000000.0,16358000000.0,6549000000.0,346000000.0,2000000.0,9809000000.0,6236000000.0,6238000000.0,19295000000.0,7478000000.0,5232000000.0,602000000.0,360000000.0,69000000.0,-519000000.0,-24000000.0,,-493000000.0,,1304000000.0,4075000000.0,5313000000.0,1782000000.0,206000000.0,674000000.0,2293000000.0,89000000.0,360000000.0,1815000000.0,0.0,1810000000.0,2170000000.0,0.31,0.27,14.8148,,,-0.08515854953724777,0.11922529136144971,0.1382978723404256,-0.12544902588974005,0.24543572369659325,0.33540372670807456,0.766986636551854,2.0702397312566805,0.8477844001036537,533000000.0,0.10031996988518728,0.40843214756258234,20.337078651685392
18.76,21.3,18.2,19.56,15.6837,1025914800,0.0,35653000000.0,13558000000.0,6733000000.0,6733000000.0,,3637000000.0,22095000000.0,1655000000.0,5683000000.0,5683000000.0,13663000000.0,1699000000.0,16358000000.0,6549000000.0,346000000.0,2000000.0,9809000000.0,6236000000.0,6238000000.0,19295000000.0,7478000000.0,5232000000.0,602000000.0,360000000.0,69000000.0,-519000000.0,-24000000.0,,-493000000.0,,1304000000.0,4075000000.0,5313000000.0,1782000000.0,206000000.0,674000000.0,2293000000.0,89000000.0,360000000.0,1815000000.0,0.0,1810000000.0,2170000000.0,0.31,0.27,14.8148,,,0.04042642112734929,0.07391553136744393,0.15848670756646224,0.18725724156870305,0.24543572369659325,0.33540372670807456,0.766986636551854,2.0702397312566805,0.8477844001036537,533000000.0,0.10031996988518728,0.40843214756258234,20.337078651685392
19.91,22.28,19.72,20.85,16.7181,752881100,0.0,37316000000.0,15731000000.0,8409000000.0,8409000000.0,,3655000000.0,21585000000.0,1570000000.0,5406000000.0,5406000000.0,13677000000.0,2097000000.0,16501000000.0,6830000000.0,383000000.0,1000000.0,9671000000.0,6237000000.0,6238000000.0,20815000000.0,8368000000.0,5235000000.0,1804000000.0,357000000.0,39000000.0,-352000000.0,63000000.0,,-497000000.0,,1340000000.0,4106000000.0,5349000000.0,1875000000.0,206000000.0,682000000.0,2231000000.0,82000000.0,357000000.0,1877000000.0,0.0,1843000000.0,2200000000.0,0.3,0.3,0.0,,,0.06595382467147415,0.08088900092877152,0.12278177458033583,-0.2661368175992782,0.2505141147878108,0.35053280987100394,0.7676201159095158,2.303221083455344,0.7927456161422052,1765000000.0,0.3299682183585717,0.41129183024864463,22.475609756097562
21.01,23.0,20.7,22.84,18.3137,604066800,0.0,37316000000.0,15731000000.0,8409000000.0,8409000000.0,,3655000000.0,21585000000.0,1570000000.0,5406000000.0,5406000000.0,13677000000.0,2097000000.0,16501000000.0,6830000000.0,383000000.0,1000000.0,9671000000.0,6237000000.0,6238000000.0,20815000000.0,8368000000.0,5235000000.0,1804000000.0,357000000.0,39000000.0,-352000000.0,63000000.0,,-497000000.0,,1340000000.0,4106000000.0,5349000000.0,1875000000.0,206000000.0,682000000.0,2231000000.0,82000000.0,357000000.0,1877000000.0,0.0,1843000000.0,2200000000.0,0.3,0.3,0.0,,,0.09544146763089123,0.027531269376211722,0.10070052539404556,-0.1976597632747057,0.2505141147878108,0.35053280987100394,0.7676201159095158,2.303221083455344,0.7927456161422052,1765000000.0,0.3299682183585717,0.41129183024864463,22.475609756097562
22.75,23.57,20.97,21.0,16.8384,786115300,0.0,37316000000.0,15731000000.0,8409000000.0,8409000000.0,,3655000000.0,21585000000.0,1570000000.0,5406000000.0,5406000000.0,13677000000.0,2097000000.0,16501000000.0,6830000000.0,383000000.0,1000000.0,9671000000.0,6237000000.0,6238000000.0,20815000000.0,8368000000.0,5235000000.0,1804000000.0,357000000.0,39000000.0,-352000000.0,63000000.0,,-497000000.0,,1340000000.0,4106000000.0,5349000000.0,1875000000.0,206000000.0,682000000.0,2231000000.0,82000000.0,357000000.0,1877000000.0,0.0,1843000000.0,2200000000.0,0.3,0.3,0.0,,,-0.08055717850570887,0.09426073641872532,0.12380952380952388,0.3013714708373312,0.2505141147878108,0.35053280987100394,0.7676201159095158,2.303221083455344,0.7927456161422052,1765000000.0,0.3299682183585717,0.41129183024864463,22.475609756097562
20.76,21.9,19.98,21.53,17.2633,746792500,0.0,47268000000.0,18103000000.0,8262000000.0,8262000000.0,,5127000000.0,29165000000.0,1688000000.0,8395000000.0,8395000000.0,17991000000.0,2781000000.0,24243000000.0,10029000000.0,383000000.0,1001000000.0,14214000000.0,10235000000.0,11236000000.0,23025000000.0,9961000000.0,5152000000.0,2295000000.0,411000000.0,48000000.0,-7237000000.0,4762000000.0,,-503000000.0,,2037000000.0,5898000000.0,7239000000.0,2970000000.0,201000000.0,734000000.0,2928000000.0,129000000.0,411000000.0,2941000000.0,0.0,3093000000.0,3504000000.0,0.47,0.44,6.8182,,,0.025233988977575228,0.08859682520482695,0.08917789131444487,-0.05002166984919387,0.2813924575217571,0.41027766266058846,0.8147534189805222,1.8050653105992622,1.0528990228013029,2247000000.0,0.3104019892250311,0.4840447575631993,23.976744186046513
21.69,23.62,21.14,21.93,17.5841,592074100,0.0,47268000000.0,18103000000.0,8262000000.0,8262000000.0,,5127000000.0,29165000000.0,1688000000.0,8395000000.0,8395000000.0,17991000000.0,2781000000.0,24243000000.0,10029000000.0,383000000.0,1001000000.0,14214000000.0,10235000000.0,11236000000.0,23025000000.0,9961000000.0,5152000000.0,2295000000.0,411000000.0,48000000.0,-7237000000.0,4762000000.0,,-503000000.0,,2037000000.0,5898000000.0,7239000000.0,2970000000.0,201000000.0,734000000.0,2928000000.0,129000000.0,411000000.0,2941000000.0,0.0,3093000000.0,3504000000.0,0.47,0.44,6.8182,,,0.018582773861312685,0.05925191970917352,0.1130870953032376,-0.20717722794484417,0.2813924575217571,0.41027766266058846,0.8147534189805222,1.8050653105992622,1.0528990228013029,2247000000.0,0.3104019892250311,0.4840447575631993,23.976744186046513
22.3,22.37,15.0,20.31,16.2851,1119167100,0.0,47268000000.0,18103000000.0,8262000000.0,8262000000.0,,5127000000.0,29165000000.0,1688000000.0,8395000000.0,8395000000.0,17991000000.0,2781000000.0,24243000000.0,10029000000.0,383000000.0,1001000000.0,14214000000.0,10235000000.0,11236000000.0,23025000000.0,9961000000.0,5152000000.0,2295000000.0,411000000.0,48000000.0,-7237000000.0,4762000000.0,,-503000000.0,,2037000000.0,5898000000.0,7239000000.0,2970000000.0,201000000.0,734000000.0,2928000000.0,129000000.0,411000000.0,2941000000.0,0.0,3093000000.0,3504000000.0,0.47,0.44,6.8182,,,-0.07387355622408875,0.05539963470289174,0.3628754308222551,0.8902483658717717,0.2813924575217571,0.41027766266058846,0.8147534189805222,1.8050653105992622,1.0528990228013029,2247000000.0,0.3104019892250311,0.4840447575631993,23.976744186046513
